,Unnamed: 0,period_begin,period_end,table_id,region,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code
71169,71169,2012-04-01,2012-04-30,16420,"Central City, KY metro area",KY,All Residential,-1,43500.0,-0.15,0.1666666666666667,117500.0,0.9173622704507512,-0.0225531914893617,24.65986394557823,0.0984825386948744,0.5089171664167917,58.63273453093812,1.3732803831301328,0.2734115317306806,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,-0.1818181818181817,3.0,2.0,-6.5,2.0,95.0,-80.0,79.0,0.8413654618473895,-0.0378065961059134,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
71170,71170,2012-09-01,2012-09-30,16420,"Central City, KY metro area",KY,All Residential,-1,115000.0,-0.15,0.1666666666666667,33707.5,0.9173622704507512,-0.0225531914893617,57.38522954091816,0.0984825386948744,0.5089171664167917,30.783766103059584,1.3732803831301328,0.2734115317306806,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,11.0,-0.1818181818181817,3.0,11.0,-6.5,2.0,155.0,-80.0,79.0,0.9787234042553192,-0.0378065961059134,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
71171,71171,2012-10-01,2012-10-31,16420,"Central City, KY metro area",KY,All Residential,-1,97750.0,-0.15,0.1666666666666667,33707.5,0.9173622704507512,-0.0225531914893617,63.036672629695886,0.0984825386948744,0.5089171664167917,30.783766103059584,1.3732803831301328,0.2734115317306806,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,9.0,-0.1818181818181817,3.0,4.5,-6.5,2.0,75.0,-80.0,79.0,0.9409168081494056,-0.0378065961059134,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
71172,71172,2012-11-01,2012-11-30,16420,"Central City, KY metro area",KY,All Residential,-1,15800.0,-0.8383631713554986,0.1666666666666667,47500.0,0.9173622704507512,-0.0225531914893617,10.608089260808926,-0.8317155900165395,0.5089171664167917,41.05445116681072,1.3732803831301328,0.2734115317306806,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,8.0,-0.1111111111111111,3.0,4.0,-0.5,2.0,124.0,49.0,79.0,0.5467292330037427,-0.3941875751456629,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
71173,71173,2013-01-01,2013-01-31,16420,"Central City, KY metro area",KY,All Residential,-1,20000.0,-0.8383631713554986,0.1666666666666667,102400.0,0.9173622704507512,-0.0225531914893617,18.51851851851852,-0.8317155900165395,0.5089171664167917,36.6,1.3732803831301328,0.2734115317306806,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,11.0,-0.1111111111111111,3.0,11.0,-0.5,2.0,120.0,49.0,79.0,0.8,-0.3941875751456629,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
71174,71174,2013-03-01,2013-03-31,16420,"Central City, KY metro area",KY,All Residential,-1,43000.0,-0.8383631713554986,0.1666666666666667,59900.0,0.9173622704507512,-0.0225531914893617,28.43915343915344,-0.8317155900165395,0.5089171664167917,31.460084033613445,1.3732803831301328,0.2734115317306806,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,15.0,-0.1111111111111111,3.0,15.0,-0.5,2.0,253.0,49.0,79.0,0.8617234468937875,-0.3941875751456629,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
71175,71175,2013-04-01,2013-04-30,16420,"Central City, KY metro area",KY,All Residential,-1,50750.0,0.1802325581395349,0.1666666666666667,114850.0,0.9173622704507512,-0.0225531914893617,37.20969202898552,0.3083966127401416,0.5089171664167917,74.66360028860029,1.3732803831301328,0.2734115317306806,4.0,3.0,1.0,4.0,3.0,1.0,6.0,2.0,1.0,16.0,0.0666666666666666,3.0,4.0,-11.0,2.0,174.0,-79.0,79.0,0.9481075216972034,0.0863840748034159,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
71176,71176,2013-05-01,2013-05-31,16420,"Central City, KY metro area",KY,All Residential,-1,28500.0,-0.438423645320197,0.1666666666666667,97000.0,-0.1554201131911188,-0.0225531914893617,21.77538370720189,-0.4147926919083512,0.5089171664167917,44.18604651162792,-0.4081982875077847,0.2734115317306806,4.0,0.0,1.0,4.0,0.0,1.0,4.0,-0.3333333333333333,1.0,16.0,0.0,3.0,4.0,0.0,2.0,134.0,-40.0,79.0,0.8073348379517181,-0.1407726837454853,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
71177,71177,2013-06-01,2013-06-30,16420,"Central City, KY metro area",KY,All Residential,-1,45000.0,0.5789473684210527,0.1666666666666667,59500.0,-0.3865979381443298,-0.0225531914893617,31.22862517099864,0.4341251383170907,0.5089171664167917,41.66021319241982,-0.0571635961715515,0.2734115317306806,2.0,-0.5,1.0,2.0,-0.5,1.0,3.0,-0.25,1.0,17.0,0.0625,3.0,8.5,4.5,2.0,59.0,-75.0,79.0,0.832967226078552,0.0256323881268338,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
71178,71178,2013-08-01,2013-08-31,16420,"Central City, KY metro area",KY,All Residential,-1,40000.0,0.5789473684210527,0.1666666666666667,119900.0,-0.3865979381443298,-0.0225531914893617,38.46153846153846,0.4341251383170907,0.5089171664167917,41.77461139896373,-0.0571635961715515,0.2734115317306806,1.0,-0.5,1.0,1.0,-0.5,1.0,5.0,-0.25,1.0,23.0,0.0625,3.0,23.0,4.5,2.0,188.0,-75.0,79.0,0.954653937947494,0.0256323881268338,0.1067420598498138,0.0,0.0,0.0,0.0238095238095238,0.0206349206349206,0.1984126984126984,0.0,0.0,0.0,"Central City, KY",16420
