,Unnamed: 0,period_begin,period_end,table_id,region,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code
124250,124250,2012-05-01,2012-05-31,21700,"Eureka, CA metro area",CA,All Residential,-1,221000.0,0.0588235294117647,0.1410256410256409,445000.0,-0.1393258426966291,-0.1202349869451697,105.23809523809524,-0.0161374284226966,0.8817204301075269,252.8409090909091,-0.2046372352407901,-0.0705267728591996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.7999999999999998,7.0,0.7142857142857141,3.5,7.0,5.0,42.0,43.0,-198.0,114.0,1.0,-0.0245935806586077,0.0134824695474966,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
124251,124251,2012-06-01,2012-06-30,21700,"Eureka, CA metro area",CA,All Residential,-1,234000.0,0.0588235294117647,0.1410256410256409,383000.0,-0.1393258426966291,-0.1202349869451697,103.53982300884957,-0.0161374284226966,0.8817204301075269,201.1002444987775,-0.2046372352407901,-0.0705267728591996,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,1.7999999999999998,12.0,0.7142857142857141,3.5,12.0,5.0,42.0,43.0,-198.0,114.0,0.9754064193413922,-0.0245935806586077,0.0134824695474966,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
124252,124252,2012-07-01,2012-07-31,21700,"Eureka, CA metro area",CA,All Residential,-1,150000.0,-0.3589743589743589,0.1410256410256409,383000.0,-0.1393258426966291,-0.1202349869451697,125.0,0.2072649572649574,0.8817204301075269,201.1002444987775,-0.2046372352407901,-0.0705267728591996,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,1.7999999999999998,11.0,-0.0833333333333333,3.5,11.0,-1.0,42.0,123.0,-198.0,114.0,0.9041591320072332,-0.0712472873341589,0.0134824695474966,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
124253,124253,2012-10-01,2012-10-31,21700,"Eureka, CA metro area",CA,All Residential,-1,250000.0,-0.3589743589743589,0.1410256410256409,200000.0,-0.1393258426966291,-0.1202349869451697,121.95121951219512,0.2072649572649574,0.8817204301075269,155.0,-0.2046372352407901,-0.0705267728591996,1.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.7999999999999998,16.0,-0.0833333333333333,3.5,16.0,-1.0,42.0,53.0,-198.0,114.0,0.8650519031141868,-0.0712472873341589,0.0134824695474966,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
124254,124254,2012-12-01,2012-12-31,21700,"Eureka, CA metro area",CA,All Residential,-1,310000.0,-0.3589743589743589,0.1410256410256409,625000.0,-0.1393258426966291,-0.1202349869451697,155.0,0.2072649572649574,0.8817204301075269,284.09090909090907,-0.2046372352407901,-0.0705267728591996,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.7999999999999998,15.0,-0.0833333333333333,3.5,15.0,-1.0,42.0,268.0,-198.0,114.0,1.0,-0.0712472873341589,0.0134824695474966,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
124255,124255,2013-01-01,2013-01-31,21700,"Eureka, CA metro area",CA,All Residential,-1,155000.0,-0.5,0.1410256410256409,360000.0,-0.424,-0.1202349869451697,155.0,0.0,0.8817204301075269,144.0,-0.49312,-0.0705267728591996,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.7999999999999998,17.0,0.1333333333333333,3.5,17.0,2.0,42.0,70.0,-198.0,114.0,1.0,0.0,0.0134824695474966,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
124256,124256,2013-06-01,2013-06-30,21700,"Eureka, CA metro area",CA,All Residential,-1,267000.0,-0.5,0.1410256410256409,336950.0,-0.424,-0.1202349869451697,155.0,0.0,0.8817204301075269,186.91729323308272,-0.49312,-0.0705267728591996,1.0,0.0,0.0,1.0,0.0,0.0,14.0,2.0,1.7999999999999998,54.0,0.1333333333333333,3.5,54.0,2.0,42.0,47.0,-198.0,114.0,0.9888888888888888,0.0,0.0134824695474966,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
124257,124257,2013-11-01,2013-11-30,21700,"Eureka, CA metro area",CA,All Residential,-1,213500.0,-0.5,0.1410256410256409,232000.0,-0.424,-0.1202349869451697,183.7155963302752,0.0,0.8817204301075269,157.40375635571235,-0.49312,-0.0705267728591996,2.0,0.0,0.0,2.0,0.0,0.0,20.0,2.0,1.7999999999999998,114.0,0.1333333333333333,3.5,57.0,2.0,42.0,145.0,-198.0,114.0,0.8746031746031746,0.0,0.0134824695474966,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
124258,124258,2014-01-01,2014-01-31,21700,"Eureka, CA metro area",CA,All Residential,-1,350000.0,-0.5,1.2580645161290325,319500.0,-0.424,-0.1125,291.6666666666667,0.0,0.8817204301075269,160.41108132260948,-0.49312,0.1139658425181213,1.0,0.0,0.0,2.0,0.0,0.0,31.0,2.0,9.333333333333332,146.0,0.1333333333333333,7.588235294117647,146.0,2.0,129.0,184.0,-198.0,114.0,0.56,0.0,-0.4399999999999999,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
124259,124259,2014-03-01,2014-03-31,21700,"Eureka, CA metro area",CA,All Residential,-1,462000.0,-0.5,1.2580645161290325,329000.0,-0.424,-0.1125,252.1834061135372,0.0,0.8817204301075269,178.39506172839506,-0.49312,0.1139658425181213,1.0,0.0,0.0,1.0,0.0,0.0,59.0,2.0,9.333333333333332,226.0,0.1333333333333333,7.588235294117647,226.0,2.0,129.0,125.0,-198.0,114.0,0.9447852760736196,0.0,-0.4399999999999999,0.0,0.0,0.0,0.0320855614973262,0.2158135981665393,0.2417239623121976,0.0,0.0,0.0,"Eureka, CA",21700
